STNNBR,LATITUDE,LONGITUDE,GEOTRC_SAMPNO,depth,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W
1,-12.01,-79.20,2070,3198,150.90,2,37.01,2,0.00,2,2.68,2
1,-12.01,-79.20,2069,3198,150.90,2,37.04,2,0.00,2,2.67,2
1,-12.01,-79.20,2068,3599,148.65,2,36.73,2,0.00,2,2.66,2
1,-12.01,-79.20,2020,3599,148.36,2,36.74,2,0.00,2,2.66,2
1,-12.01,-79.20,2019,3999,142.60,2,36.09,2,0.00,2,2.62,2
1,-12.01,-79.20,2018,3999,142.70,2,36.09,2,0.00,2,2.62,2
1,-12.01,-79.20,2017,4399,135.57,2,35.36,2,0.00,2,2.56,2
1,-12.01,-79.20,2016,4399,135.57,2,35.37,2,0.00,2,2.56,2
1,-12.01,-79.20,2015,4599,133.72,2,35.10,2,0.00,2,2.54,2
1,-12.01,-79.20,2014,4599,133.53,2,35.12,2,0.00,2,2.54,2
1,-12.01,-79.20,2013,4799,135.87,4,35.35,4,0.00,4,2.57,4
1,-12.01,-79.20,2012,4799,133.04,2,35.00,2,0.00,2,2.55,2
1,-12.01,-79.20,2011,5049,132.35,2,34.95,2,0.00,2,2.54,2
1,-12.01,-79.20,2010,5049,132.45,2,34.91,2,0.00,2,2.54,2
1,-12.01,-79.20,2009,5149,131.87,2,34.90,2,0.00,2,2.54,2
1,-12.01,-79.20,2008,5149,131.96,2,34.88,2,0.00,2,2.54,2
1,-12.01,-79.20,2007,5323,131.67,2,34.83,2,0.00,2,2.53,2
1,-12.01,-79.20,2006,5323,131.77,2,34.83,2,0.00,2,2.54,2
1,-12.01,-79.20,2005,5398,131.87,2,34.82,2,0.00,2,2.54,2
1,-12.01,-79.20,2004,5398,131.38,2,34.78,2,0.00,2,2.53,2
1,-12.01,-79.20,2003,5449,131.87,2,34.85,2,0.00,2,2.54,2
1,-12.01,-79.20,2002,5449,131.96,2,34.82,2,0.00,2,2.54,2
1,-12.01,-79.20,2001,5498,132.16,2,34.83,2,0.00,2,2.54,2
1,-12.01,-79.20,2000,5498,132.16,2,34.88,2,0.00,2,2.54,2
1,-12.01,-79.20,2127,20,2.63,2,7.48,2,0.60,2,0.95,2
1,-12.01,-79.20,2126,20,2.63,2,7.51,2,0.60,2,0.98,2
1,-12.01,-79.20,2125,30,2.15,2,7.79,2,0.62,2,1.05,2
1,-12.01,-79.20,2124,30,2.05,2,7.77,2,0.62,2,1.05,2
1,-12.01,-79.20,2123,45,1.27,2,7.42,2,0.60,2,1.32,2
1,-12.01,-79.20,2122,45,1.27,2,7.42,2,0.60,2,1.30,2
1,-12.01,-79.20,2121,66,3.81,2,9.59,2,0.67,2,1.47,2
1,-12.01,-79.20,2120,66,3.90,2,9.63,2,0.67,2,1.47,2
1,-12.01,-79.20,2119,80,21.57,2,17.56,2,3.26,2,2.64,2
1,-12.01,-79.20,2118,80,21.27,2,17.92,2,3.02,2,2.63,2
1,-12.01,-79.20,2117,131,24.88,2,22.87,2,2.22,2,2.43,2
1,-12.01,-79.20,2116,131,24.88,2,22.98,2,2.18,2,2.44,2
1,-12.01,-79.20,2115,181,28.11,2,20.32,2,5.14,2,2.45,2
1,-12.01,-79.20,2114,181,28.11,2,20.30,2,5.13,2,2.46,2
1,-12.01,-79.20,2113,211,27.33,2,25.57,2,1.76,2,2.50,2
1,-12.01,-79.20,2112,211,27.33,2,25.56,2,1.75,2,2.50,2
1,-12.01,-79.20,2111,235,31.23,2,14.80,2,8.94,2,2.53,2
1,-12.01,-79.20,2110,235,31.33,2,14.77,2,8.97,2,2.55,2
1,-12.01,-79.20,2109,261,28.79,2,25.64,2,3.03,2,2.53,2
1,-12.01,-79.20,2108,261,28.79,2,25.55,2,3.10,2,2.54,2
1,-12.01,-79.20,2107,300,30.84,2,23.70,2,5.44,2,2.57,2
1,-12.01,-79.20,2106,300,30.94,2,23.53,2,5.57,2,2.58,2
1,-12.01,-79.20,2105,375,32.70,2,34.49,2,0.00,2,2.76,2
1,-12.01,-79.20,2104,375,32.89,2,34.47,2,0.00,2,2.75,2
1,-12.01,-79.20,2239,375,33.97,2,35.06,2,0.00,2,2.78,2
1,-12.01,-79.20,2238,375,34.06,2,35.10,2,0.00,2,2.78,2
1,-12.01,-79.20,2237,451,39.73,2,39.39,2,0.00,2,2.96,2
1,-12.01,-79.20,2236,451,39.43,2,39.36,2,0.00,2,2.95,2
1,-12.01,-79.20,2235,550,48.32,2,43.16,2,0.00,2,3.14,2
1,-12.01,-79.20,2234,550,48.22,2,43.13,2,0.00,2,3.14,2
1,-12.01,-79.20,2233,676,57.20,2,45.34,2,0.00,2,3.24,2
1,-12.01,-79.20,2232,676,56.81,2,45.35,2,0.00,2,3.23,2
1,-12.01,-79.20,2231,800,68.62,2,45.63,2,0.00,2,3.27,2
1,-12.01,-79.20,2230,800,68.82,2,45.61,2,0.00,2,3.25,2
1,-12.01,-79.20,2229,1001,85.61,2,43.69,2,0.00,2,3.17,2
1,-12.01,-79.20,2228,1001,85.61,2,43.77,2,0.00,2,3.18,2
1,-12.01,-79.20,2227,1200,102.20,2,42.44,2,0.00,2,3.10,2
1,-12.01,-79.20,2226,1200,102.11,2,42.43,2,0.00,2,3.09,2
1,-12.01,-79.20,2225,1600,129.82,2,40.65,2,0.00,2,2.99,2
1,-12.01,-79.20,2224,1600,129.92,2,40.77,2,0.00,2,3.00,2
1,-12.01,-79.20,2223,2001,142.80,2,39.20,2,0.00,2,2.86,2
1,-12.01,-79.20,2222,2001,143.10,2,39.17,2,0.00,2,2.86,2
1,-12.01,-79.20,2221,2401,144.95,2,37.63,2,0.00,2,2.72,2
1,-12.01,-79.20,2220,2401,145.63,2,37.66,2,0.00,2,2.73,2
1,-12.01,-79.20,2219,2803,148.95,2,37.35,2,0.00,2,2.69,2
1,-12.01,-79.20,2218,2803,149.14,2,37.37,2,0.00,2,2.69,2
1,-12.01,-79.20,2217,3202,150.41,2,37.03,2,0.00,2,2.67,2
1,-12.01,-79.20,2216,3202,150.41,2,37.07,2,0.00,2,2.67,2
1,-11.91,-79.27,2091,3,1.66,2,8.25,2,0.60,2,0.91,2
2,-12.04,-77.38,2263,20,11.61,2,14.45,2,1.25,2,2.19,2
2,-12.04,-77.38,2262,20,10.34,2,13.61,2,1.37,2,2.10,2
2,-12.04,-77.38,2261,38,16.10,2,17.49,2,0.69,2,2.44,2
2,-12.04,-77.38,2260,38,16.10,2,17.52,2,0.69,2,2.44,2
2,-12.04,-77.38,2259,55,21.76,2,20.78,2,0.41,2,2.60,2
2,-12.04,-77.38,2258,55,21.86,2,20.97,2,0.31,2,2.61,2
2,-12.04,-77.38,2257,70,30.55,2,16.97,2,5.20,2,2.50,2
2,-12.04,-77.38,2256,70,29.67,2,17.69,2,4.81,2,2.51,2
2,-12.04,-77.38,2255,90,33.08,2,17.00,2,5.74,2,2.49,2
2,-12.04,-77.38,2254,90,33.18,2,17.15,2,5.48,2,2.49,2
2,-12.04,-77.38,2253,110,47.82,2,1.06,2,4.89,2,2.55,2
2,-12.04,-77.38,2252,110,47.82,2,1.10,2,4.93,2,2.53,2
2,-12.05,-77.43,2293,4,7.32,2,7.11,2,0.41,2,1.51,2
3,-12.05,-77.66,2309,20,19.32,2,19.09,2,1.13,2,2.56,2
3,-12.05,-77.66,2308,20,19.42,2,19.07,2,1.16,2,2.57,2
3,-12.05,-77.66,2307,30,23.52,2,15.17,2,2.94,2,2.60,2
3,-12.05,-77.66,2306,30,24.01,2,14.70,2,3.23,2,2.61,2
3,-12.05,-77.66,2305,34,27.13,2,12.58,2,5.49,2,2.55,2
3,-12.05,-77.66,2304,34,26.93,2,13.32,2,5.38,2,2.52,2
3,-12.05,-77.66,2303,50,32.40,3,6.15,2,9.30,2,2.51,2
3,-12.05,-77.66,2302,50,34.35,3,6.15,2,9.29,2,2.51,2
3,-12.05,-77.66,2301,69,29.57,2,14.85,2,6.93,2,2.49,2
3,-12.05,-77.66,2300,69,29.67,2,14.70,2,7.01,2,2.50,2
3,-12.05,-77.66,2299,90,31.23,2,11.61,2,8.83,2,2.53,2
3,-12.05,-77.66,2298,90,31.13,2,11.66,2,8.81,2,2.53,2
3,-12.05,-77.66,2297,130,31.81,2,11.79,2,9.43,2,2.55,2
3,-12.05,-77.66,2296,130,31.81,2,11.69,2,9.47,2,2.55,2
3,-12.05,-77.66,2295,171,32.01,2,21.86,2,2.91,2,2.54,2
3,-12.05,-77.66,2294,171,31.91,2,21.80,2,2.96,2,2.53,2
3,-12.04,-77.71,2343,4,1.76,2,5.13,2,0.25,2,1.09,2
4,-12.04,-77.82,2367,20,4.10,2,12.31,2,0.56,2,1.81,2
4,-12.04,-77.82,2366,20,4.39,2,12.54,2,0.55,2,1.83,2
4,-12.04,-77.82,2365,50,21.08,2,20.47,2,0.39,2,2.60,2
4,-12.04,-77.82,2364,50,21.08,2,20.58,2,0.35,2,2.59,2
4,-12.04,-77.82,2363,66,25.08,2,19.46,2,3.30,2,2.49,2
4,-12.04,-77.82,2362,66,25.28,2,19.76,2,3.24,2,2.48,2
4,-12.04,-77.82,2361,110,32.01,2,8.60,2,10.56,2,2.52,2
4,-12.04,-77.82,2360,110,32.11,2,8.59,2,10.58,2,2.53,2
4,-12.04,-77.82,2359,140,30.55,2,13.59,2,8.59,2,2.53,2
4,-12.04,-77.82,2358,140,30.55,2,13.14,2,8.83,2,2.51,2
4,-12.04,-77.82,2357,202,28.99,2,22.48,2,5.07,2,2.53,2
4,-12.04,-77.82,2356,202,28.99,2,22.54,2,5.00,2,2.52,2
4,-12.04,-77.82,2355,300,33.96,2,27.16,2,3.71,2,2.68,2
4,-12.04,-77.82,2354,300,33.87,2,27.18,2,3.72,2,2.67,2
4,-12.04,-77.82,2353,402,39.53,2,35.23,2,0.88,2,2.92,2
4,-12.04,-77.82,2352,402,39.73,2,35.37,2,0.86,2,2.92,2
4,-12.04,-77.82,2351,501,48.12,2,41.23,2,0.00,2,3.08,2
4,-12.04,-77.82,2350,501,48.02,2,41.12,2,0.00,2,3.08,2
4,-12.04,-77.82,2349,601,55.44,2,43.50,2,0.00,2,3.18,2
4,-12.04,-77.82,2348,601,55.44,2,43.57,2,0.00,2,3.18,2
4,-12.04,-77.82,2347,676,61.89,2,44.96,2,0.00,2,3.23,2
4,-12.04,-77.82,2346,676,61.79,2,44.93,2,0.00,2,3.23,2
4,-12.04,-77.82,2345,756,71.85,2,44.77,2,0.00,2,3.24,2
4,-12.04,-77.82,2344,756,71.85,2,44.90,2,0.00,2,3.25,2
4,-12.05,-77.87,2400,4,2.63,2,6.48,2,0.26,2,1.16,2
5,-12.04,-78.17,2426,500,46.56,2,41.72,2,0.00,2,3.05,2
5,-12.04,-78.17,2425,500,46.56,2,41.83,2,0.00,2,3.06,2
5,-12.04,-78.17,2424,600,56.62,2,44.14,2,0.00,2,3.17,2
5,-12.04,-78.17,2423,600,56.52,2,44.19,2,0.00,2,3.18,2
5,-12.04,-78.17,2422,801,67.55,2,45.17,2,0.00,2,3.22,2
5,-12.04,-78.17,2421,801,67.84,2,45.24,2,0.00,2,3.23,2
5,-12.04,-78.17,2420,1000,90.39,2,43.24,2,0.00,2,3.17,2
5,-12.04,-78.17,2419,1000,90.20,2,43.26,2,0.00,2,3.17,2
5,-12.04,-78.17,2418,1200,109.72,2,41.83,2,0.00,2,3.11,2
5,-12.04,-78.17,2417,1200,106.89,2,41.43,2,0.06,2,3.09,2
5,-12.04,-78.17,2416,1399,127.48,2,40.76,2,0.00,2,3.05,2
5,-12.04,-78.17,2415,1399,127.97,2,40.76,2,0.00,2,3.06,2
5,-12.04,-78.17,2414,1600,136.66,2,40.21,2,0.00,2,3.01,2
5,-12.04,-78.17,2413,1600,136.75,2,40.21,2,0.00,2,3.02,2
5,-12.04,-78.17,2412,1800,141.92,2,39.58,2,0.00,2,2.98,2
5,-12.04,-78.17,2411,1800,141.44,2,39.58,2,0.00,2,2.97,2
5,-12.04,-78.17,2410,1901,143.39,2,39.42,2,0.00,2,2.96,2
5,-12.04,-78.17,2409,1901,143.68,2,39.38,2,0.00,2,2.96,2
5,-12.04,-78.17,2408,2000,145.73,2,39.10,2,0.00,2,2.95,2
5,-12.04,-78.17,2407,2000,146.02,2,39.24,2,0.00,2,2.95,2
5,-12.04,-78.17,2406,2050,147.19,2,39.12,2,0.00,2,2.94,2
5,-12.04,-78.17,2405,2050,147.10,2,39.14,2,0.00,2,2.94,2
5,-12.04,-78.17,2404,2060,147.39,2,39.08,2,0.00,2,2.95,2
5,-12.04,-78.17,2403,2060,147.00,2,39.11,2,0.00,2,2.94,2
5,-12.04,-78.17,2482,20,4.98,2,11.58,2,0.46,2,1.37,2
5,-12.04,-78.17,2481,20,4.78,2,11.53,2,0.45,2,1.36,2
5,-12.04,-78.17,2480,39,7.22,2,15.98,2,0.49,2,1.88,2
5,-12.04,-78.17,2479,39,5.95,2,14.51,2,0.56,2,1.81,2
5,-12.04,-78.17,2478,55,-999.00,9,-999.00,9,-999.00,9,-999.00,9
5,-12.04,-78.17,2477,55,17.08,2,20.44,2,0.81,2,2.28,2
5,-12.04,-78.17,2476,75,32.01,2,4.30,2,9.57,2,2.46,2
5,-12.04,-78.17,2475,75,32.01,2,4.16,2,9.54,2,2.45,2
5,-12.04,-78.17,2474,84,31.91,2,6.56,2,9.24,2,2.45,2
5,-12.04,-78.17,2473,84,31.72,2,6.43,2,9.18,2,2.44,2
5,-12.04,-78.17,2472,121,29.08,2,15.76,3,6.37,3,2.40,2
5,-12.04,-78.17,2471,121,29.86,2,13.73,3,7.41,3,2.40,2
5,-12.04,-78.17,2470,150,27.91,2,21.32,2,3.87,2,2.39,2
5,-12.04,-78.17,2469,150,-999.00,5,-999.00,5,-999.00,5,-999.00,5
5,-12.04,-78.17,2468,200,29.96,2,18.95,2,6.28,2,2.44,2
5,-12.04,-78.17,2467,200,29.96,2,18.73,2,6.43,2,2.46,2
5,-12.04,-78.17,2466,267,30.84,2,21.43,2,6.41,2,2.48,2
5,-12.04,-78.17,2465,267,30.84,2,21.41,2,6.45,2,2.51,2
5,-12.04,-78.17,2464,331,34.26,2,24.67,2,6.04,2,2.63,2
5,-12.04,-78.17,2463,331,34.26,2,24.64,2,5.99,2,2.63,2
5,-12.04,-78.17,2462,380,36.02,2,33.21,2,1.38,2,2.73,2
5,-12.04,-78.17,2461,380,36.02,2,33.15,2,1.39,2,2.72,2
5,-12.04,-78.17,2460,501,45.29,2,41.62,2,0.00,2,2.99,2
5,-12.04,-78.17,2459,501,45.29,2,41.61,2,0.00,2,2.97,2
5,-12.05,-78.31,2496,3,2.54,2,9.77,2,0.41,2,1.09,2
6,-12.00,-81.50,3100,20,4.10,2,14.63,2,0.52,2,1.32,2
6,-12.00,-81.50,3099,20,4.00,2,14.75,2,0.52,2,1.33,2
6,-12.00,-81.50,3098,50,3.90,2,9.29,2,0.61,2,1.26,2
6,-12.00,-81.50,3097,50,4.00,2,9.29,2,0.60,2,1.25,2
6,-12.00,-81.50,3096,81,-999.00,9,-999.00,9,-999.00,9,-999.00,9
6,-12.00,-81.50,3095,81,4.98,2,12.33,2,0.53,2,1.36,2
6,-12.00,-81.50,3094,95,17.57,2,22.84,2,0.40,2,2.47,2
6,-12.00,-81.50,3093,95,19.03,2,21.66,2,0.72,2,2.51,2
6,-12.00,-81.50,3092,127,26.54,2,13.55,2,4.25,2,2.60,2
6,-12.00,-81.50,3091,127,26.35,2,13.28,2,4.27,2,2.60,2
6,-12.00,-81.50,3090,150,28.01,2,18.96,2,3.85,2,2.53,2
6,-12.00,-81.50,3089,150,28.01,2,18.73,2,3.90,2,2.54,2
6,-12.00,-81.50,3088,181,27.52,2,26.28,2,1.38,2,2.51,2
6,-12.00,-81.50,3087,181,27.52,2,26.29,2,1.37,2,2.51,2
6,-12.00,-81.50,3086,301,31.13,2,33.12,2,0.02,2,2.61,2
6,-12.00,-81.50,3085,301,31.23,2,33.19,2,0.02,2,2.62,2
6,-12.00,-81.50,3084,401,36.11,2,34.20,2,0.97,2,2.84,2
6,-12.00,-81.50,2793,401,36.11,2,34.23,2,0.96,2,2.83,2
6,-12.00,-81.50,2792,602,49.49,2,43.57,2,0.00,2,3.15,2
6,-12.00,-81.50,2791,602,49.39,2,43.59,2,0.00,2,3.14,2
6,-12.00,-81.50,2790,802,67.16,2,45.22,2,0.00,2,3.24,2
6,-12.00,-81.50,2500,802,67.26,2,45.22,2,0.00,2,3.25,2
6,-12.00,-81.50,2499,1001,83.36,2,43.60,2,0.00,2,3.19,2
6,-12.00,-81.50,2498,1001,83.17,2,43.61,2,0.00,2,3.18,2
